gwcode,year,NE.TRD.GNFS.ZS
780,2009,49.1491415308235
780,2010,46.3638869480799
780,2011,54.9845761790371
780,2012,51.4920800997405
780,2013,49.2577923426032
780,2014,50.250882701962
780,2015,49.558796593134
780,2016,49.6360867170658
780,2017,50.5447597521237
780,2018,52.9186283988775
781,1965,NA
781,1966,NA
781,1967,NA
781,1968,NA
781,1969,NA
781,1970,NA
781,1971,NA
781,1972,NA
781,1973,NA
781,1974,NA
781,1975,NA
781,1976,NA
781,1977,NA
781,1978,NA
781,1979,NA
781,1980,358.660324391765
781,1981,375.378586217096
781,1982,355.266511492581
781,1983,299.499632082414
781,1984,164.104274611399
781,1985,138.492467877714
781,1986,128.821210329194
781,1987,145.891900191939
781,1988,144.534315049986
781,1989,153.164001400724
781,1990,168.079626113626
781,1991,159.7916393966
781,1992,161.332614832774
781,1993,146.853936082883
781,1994,156.946139113148
781,1995,NA
781,1996,NA
781,1997,NA
781,1998,NA
781,1999,NA
781,2000,NA
781,2001,NA
781,2002,NA
781,2003,NA
781,2004,NA
781,2005,NA
781,2006,115.769000620705
781,2007,184.093296008231
781,2008,178.140230987225
781,2009,136.112082174741
781,2010,142.982506970892
781,2011,170.76555052671
781,2012,160.503091123231
781,2013,161.075360547118
781,2014,163.721161540339
781,2015,143.920129747872
781,2016,143.763061129466
781,2017,139.859109262917
781,2018,NA
790,1960,NA
790,1961,NA
790,1962,NA
790,1963,NA
790,1964,NA
790,1965,21.688683000512
790,1966,14.4015048660731
790,1967,13.8269678281065
790,1968,14.3454617497432
790,1969,17.2323107981504
790,1970,13.2071167883212
790,1971,14.5334520235645
790,1972,13.5789366928754
790,1973,16.9826455218118
790,1974,15.9978152716199
790,1975,22.2678187468206
790,1976,24.9511321429868
790,1977,26.1053229166667
790,1978,26.0439878960475
790,1979,27.7515191188318
790,1980,30.2727956093013
790,1981,32.5191356247053
790,1982,30.3988638930906
790,1983,31.5462097156398
790,1984,30.1015498119166
790,1985,31.5287854720302
790,1986,31.9650419926782
790,1987,32.7198891394213
790,1988,33.8290380464463
790,1989,33.3509280937391
790,1990,32.1887541579639
790,1991,34.6750551287954
790,1992,41.6954131372025
790,1993,47.1895811750777
790,1994,50.432072744791
790,1995,59.49051839854
790,1996,58.4577686983002
790,1997,64.0355348949959
790,1998,56.7096012897007
790,1999,52.5669812534353
790,2000,55.7105890041319
790,2001,55.7999210803706
790,2002,46.2307185004451
790,2003,44.2478836156195
790,2004,46.1472867206087
790,2005,44.0629474798613
790,2006,44.7619877569242
790,2007,44.5792750200254
790,2008,46.036206351191296
790,2009,47.0794477633688
790,2010,45.9849057742707
790,2011,41.828254644999
790,2012,43.6582066646414
790,2013,48.1460002324469
790,2014,52.2551956792045
790,2015,53.0952668109502
790,2016,48.7514443258116
790,2017,51.9834287521843
790,2018,54.3207514137033
800,1960,33.5598583586213
800,1961,34.4455713581831
800,1962,33.3361802438981
800,1963,33.5093396300662
800,1964,36.1300406932523
800,1965,34.9162381792472
800,1966,35.5602502954225
800,1967,38.3731248017245
800,1968,37.6202723383726
